"ID","Process ID","Process Name","Host Name","Kernel Name","Context","Stream","Block Size","Grid Size","Device","CC","Section Name","Metric Name","Metric Unit","Metric Value"
"108","2800","python3.12","127.0.0.1","volta_sgemm_64x64_tt","1","7","(64, 1, 1)","(1, 1, 140)","0","7.5","Command line profiler metrics","dram__bytes_read.sum","Mbyte","14,13"
"108","2800","python3.12","127.0.0.1","volta_sgemm_64x64_tt","1","7","(64, 1, 1)","(1, 1, 140)","0","7.5","Command line profiler metrics","dram__bytes_write.sum","Mbyte","1,56"
"108","2800","python3.12","127.0.0.1","volta_sgemm_64x64_tt","1","7","(64, 1, 1)","(1, 1, 140)","0","7.5","Command line profiler metrics","dram__throughput.avg.pct_of_peak_sustained_elapsed","%","41,82"
"108","2800","python3.12","127.0.0.1","volta_sgemm_64x64_tt","1","7","(64, 1, 1)","(1, 1, 140)","0","7.5","Command line profiler metrics","lts__t_bytes.sum","Mbyte","19,20"
"108","2800","python3.12","127.0.0.1","volta_sgemm_64x64_tt","1","7","(64, 1, 1)","(1, 1, 140)","0","7.5","Command line profiler metrics","sm__inst_executed.avg.per_cycle_active","inst/cycle","1,81"
"108","2800","python3.12","127.0.0.1","volta_sgemm_64x64_tt","1","7","(64, 1, 1)","(1, 1, 140)","0","7.5","Command line profiler metrics","sm__warps_active.avg.per_cycle_active","warp","7,95"
"108","2800","python3.12","127.0.0.1","volta_sgemm_64x64_tt","1","7","(64, 1, 1)","(1, 1, 140)","0","7.5","Command line profiler metrics","smsp__warps_active.avg.per_cycle_active","warp","2,17"
"109","2800","python3.12","127.0.0.1","void cublasLt::splitKreduce_kernel<32, 16, int, float, float, float, float, 1, 0, 0>(cublasLt::cublasSplitKParams<T6>, const T4 *, const T5 *, T5 *, const T6 *, const T6 *, const T7 *, const T4 *, T7 *, void *, long, T6 *, int *)","1","7","(32, 16, 1)","(2, 4, 1)","0","7.5","Command line profiler metrics","dram__bytes_read.sum","Mbyte","1,59"
"109","2800","python3.12","127.0.0.1","void cublasLt::splitKreduce_kernel<32, 16, int, float, float, float, float, 1, 0, 0>(cublasLt::cublasSplitKParams<T6>, const T4 *, const T5 *, T5 *, const T6 *, const T6 *, const T7 *, const T4 *, T7 *, void *, long, T6 *, int *)","1","7","(32, 16, 1)","(2, 4, 1)","0","7.5","Command line profiler metrics","dram__bytes_write.sum","Kbyte","624,74"
"109","2800","python3.12","127.0.0.1","void cublasLt::splitKreduce_kernel<32, 16, int, float, float, float, float, 1, 0, 0>(cublasLt::cublasSplitKParams<T6>, const T4 *, const T5 *, T5 *, const T6 *, const T6 *, const T7 *, const T4 *, T7 *, void *, long, T6 *, int *)","1","7","(32, 16, 1)","(2, 4, 1)","0","7.5","Command line profiler metrics","dram__throughput.avg.pct_of_peak_sustained_elapsed","%","41,08"
"109","2800","python3.12","127.0.0.1","void cublasLt::splitKreduce_kernel<32, 16, int, float, float, float, float, 1, 0, 0>(cublasLt::cublasSplitKParams<T6>, const T4 *, const T5 *, T5 *, const T6 *, const T6 *, const T7 *, const T4 *, T7 *, void *, long, T6 *, int *)","1","7","(32, 16, 1)","(2, 4, 1)","0","7.5","Command line profiler metrics","lts__t_bytes.sum","Mbyte","1,93"
"109","2800","python3.12","127.0.0.1","void cublasLt::splitKreduce_kernel<32, 16, int, float, float, float, float, 1, 0, 0>(cublasLt::cublasSplitKParams<T6>, const T4 *, const T5 *, T5 *, const T6 *, const T6 *, const T7 *, const T4 *, T7 *, void *, long, T6 *, int *)","1","7","(32, 16, 1)","(2, 4, 1)","0","7.5","Command line profiler metrics","sm__inst_executed.avg.per_cycle_active","inst/cycle","0,81"
"109","2800","python3.12","127.0.0.1","void cublasLt::splitKreduce_kernel<32, 16, int, float, float, float, float, 1, 0, 0>(cublasLt::cublasSplitKParams<T6>, const T4 *, const T5 *, T5 *, const T6 *, const T6 *, const T7 *, const T4 *, T7 *, void *, long, T6 *, int *)","1","7","(32, 16, 1)","(2, 4, 1)","0","7.5","Command line profiler metrics","sm__warps_active.avg.per_cycle_active","warp","15,26"
"109","2800","python3.12","127.0.0.1","void cublasLt::splitKreduce_kernel<32, 16, int, float, float, float, float, 1, 0, 0>(cublasLt::cublasSplitKParams<T6>, const T4 *, const T5 *, T5 *, const T6 *, const T6 *, const T7 *, const T4 *, T7 *, void *, long, T6 *, int *)","1","7","(32, 16, 1)","(2, 4, 1)","0","7.5","Command line profiler metrics","smsp__warps_active.avg.per_cycle_active","warp","3,90"
"110","2800","python3.12","127.0.0.1","void at::reduce_kernel<128, 4, at::ReduceOp<float, at::func_wrapper_t<float, at::sum_functor<float, float, float>::operator ()(at::TensorIterator &)::[lambda(float, float) (instance 1)]>, unsigned int, float, 4>>(T3)","1","7","(16, 8, 1)","(1, 240, 1)","0","7.5","Command line profiler metrics","dram__bytes_read.sum","Mbyte","8,25"
"110","2800","python3.12","127.0.0.1","void at::reduce_kernel<128, 4, at::ReduceOp<float, at::func_wrapper_t<float, at::sum_functor<float, float, float>::operator ()(at::TensorIterator &)::[lambda(float, float) (instance 1)]>, unsigned int, float, 4>>(T3)","1","7","(16, 8, 1)","(1, 240, 1)","0","7.5","Command line profiler metrics","dram__bytes_write.sum","Mbyte","1,10"
"110","2800","python3.12","127.0.0.1","void at::reduce_kernel<128, 4, at::ReduceOp<float, at::func_wrapper_t<float, at::sum_functor<float, float, float>::operator ()(at::TensorIterator &)::[lambda(float, float) (instance 1)]>, unsigned int, float, 4>>(T3)","1","7","(16, 8, 1)","(1, 240, 1)","0","7.5","Command line profiler metrics","dram__throughput.avg.pct_of_peak_sustained_elapsed","%","53,50"
"110","2800","python3.12","127.0.0.1","void at::reduce_kernel<128, 4, at::ReduceOp<float, at::func_wrapper_t<float, at::sum_functor<float, float, float>::operator ()(at::TensorIterator &)::[lambda(float, float) (instance 1)]>, unsigned int, float, 4>>(T3)","1","7","(16, 8, 1)","(1, 240, 1)","0","7.5","Command line profiler metrics","lts__t_bytes.sum","Mbyte","8,59"
"110","2800","python3.12","127.0.0.1","void at::reduce_kernel<128, 4, at::ReduceOp<float, at::func_wrapper_t<float, at::sum_functor<float, float, float>::operator ()(at::TensorIterator &)::[lambda(float, float) (instance 1)]>, unsigned int, float, 4>>(T3)","1","7","(16, 8, 1)","(1, 240, 1)","0","7.5","Command line profiler metrics","sm__inst_executed.avg.per_cycle_active","inst/cycle","0,38"
"110","2800","python3.12","127.0.0.1","void at::reduce_kernel<128, 4, at::ReduceOp<float, at::func_wrapper_t<float, at::sum_functor<float, float, float>::operator ()(at::TensorIterator &)::[lambda(float, float) (instance 1)]>, unsigned int, float, 4>>(T3)","1","7","(16, 8, 1)","(1, 240, 1)","0","7.5","Command line profiler metrics","sm__warps_active.avg.per_cycle_active","warp","31,62"
"110","2800","python3.12","127.0.0.1","void at::reduce_kernel<128, 4, at::ReduceOp<float, at::func_wrapper_t<float, at::sum_functor<float, float, float>::operator ()(at::TensorIterator &)::[lambda(float, float) (instance 1)]>, unsigned int, float, 4>>(T3)","1","7","(16, 8, 1)","(1, 240, 1)","0","7.5","Command line profiler metrics","smsp__warps_active.avg.per_cycle_active","warp","7,91"
"111","2800","python3.12","127.0.0.1","void at::<unnamed>::multi_tensor_apply_kernel<at::<unnamed>::TensorListMetadata<2>, at::<unnamed>::TernaryOpScalarFunctor<float, 2, 2, 0>, at::LerpFunctor<float>, float>(T1, T2, T3...)","1","7","(512, 1, 1)","(14, 1, 1)","0","7.5","Command line profiler metrics","dram__bytes_read.sum","Kbyte","197,34"
"111","2800","python3.12","127.0.0.1","void at::<unnamed>::multi_tensor_apply_kernel<at::<unnamed>::TensorListMetadata<2>, at::<unnamed>::TernaryOpScalarFunctor<float, 2, 2, 0>, at::LerpFunctor<float>, float>(T1, T2, T3...)","1","7","(512, 1, 1)","(14, 1, 1)","0","7.5","Command line profiler metrics","dram__bytes_write.sum","Kbyte","38,27"
"111","2800","python3.12","127.0.0.1","void at::<unnamed>::multi_tensor_apply_kernel<at::<unnamed>::TensorListMetadata<2>, at::<unnamed>::TernaryOpScalarFunctor<float, 2, 2, 0>, at::LerpFunctor<float>, float>(T1, T2, T3...)","1","7","(512, 1, 1)","(14, 1, 1)","0","7.5","Command line profiler metrics","dram__throughput.avg.pct_of_peak_sustained_elapsed","%","11,98"
"111","2800","python3.12","127.0.0.1","void at::<unnamed>::multi_tensor_apply_kernel<at::<unnamed>::TensorListMetadata<2>, at::<unnamed>::TernaryOpScalarFunctor<float, 2, 2, 0>, at::LerpFunctor<float>, float>(T1, T2, T3...)","1","7","(512, 1, 1)","(14, 1, 1)","0","7.5","Command line profiler metrics","lts__t_bytes.sum","Kbyte","323,07"
"111","2800","python3.12","127.0.0.1","void at::<unnamed>::multi_tensor_apply_kernel<at::<unnamed>::TensorListMetadata<2>, at::<unnamed>::TernaryOpScalarFunctor<float, 2, 2, 0>, at::LerpFunctor<float>, float>(T1, T2, T3...)","1","7","(512, 1, 1)","(14, 1, 1)","0","7.5","Command line profiler metrics","sm__inst_executed.avg.per_cycle_active","inst/cycle","0,27"
"111","2800","python3.12","127.0.0.1","void at::<unnamed>::multi_tensor_apply_kernel<at::<unnamed>::TensorListMetadata<2>, at::<unnamed>::TernaryOpScalarFunctor<float, 2, 2, 0>, at::LerpFunctor<float>, float>(T1, T2, T3...)","1","7","(512, 1, 1)","(14, 1, 1)","0","7.5","Command line profiler metrics","sm__warps_active.avg.per_cycle_active","warp","13,54"
"111","2800","python3.12","127.0.0.1","void at::<unnamed>::multi_tensor_apply_kernel<at::<unnamed>::TensorListMetadata<2>, at::<unnamed>::TernaryOpScalarFunctor<float, 2, 2, 0>, at::LerpFunctor<float>, float>(T1, T2, T3...)","1","7","(512, 1, 1)","(14, 1, 1)","0","7.5","Command line profiler metrics","smsp__warps_active.avg.per_cycle_active","warp","3,74"
"112","2800","python3.12","127.0.0.1","void at::<unnamed>::multi_tensor_apply_kernel<at::<unnamed>::TensorListMetadata<1>, at::<unnamed>::BinaryOpScalarFunctor<float, 1, 1, 0>, std::multiplies<float>, float>(T1, T2, T3...)","1","7","(512, 1, 1)","(14, 1, 1)","0","7.5","Command line profiler metrics","dram__bytes_read.sum","Kbyte","100,03"
"112","2800","python3.12","127.0.0.1","void at::<unnamed>::multi_tensor_apply_kernel<at::<unnamed>::TensorListMetadata<1>, at::<unnamed>::BinaryOpScalarFunctor<float, 1, 1, 0>, std::multiplies<float>, float>(T1, T2, T3...)","1","7","(512, 1, 1)","(14, 1, 1)","0","7.5","Command line profiler metrics","dram__bytes_write.sum","Kbyte","37,95"
"112","2800","python3.12","127.0.0.1","void at::<unnamed>::multi_tensor_apply_kernel<at::<unnamed>::TensorListMetadata<1>, at::<unnamed>::BinaryOpScalarFunctor<float, 1, 1, 0>, std::multiplies<float>, float>(T1, T2, T3...)","1","7","(512, 1, 1)","(14, 1, 1)","0","7.5","Command line profiler metrics","dram__throughput.avg.pct_of_peak_sustained_elapsed","%","8,59"
"112","2800","python3.12","127.0.0.1","void at::<unnamed>::multi_tensor_apply_kernel<at::<unnamed>::TensorListMetadata<1>, at::<unnamed>::BinaryOpScalarFunctor<float, 1, 1, 0>, std::multiplies<float>, float>(T1, T2, T3...)","1","7","(512, 1, 1)","(14, 1, 1)","0","7.5","Command line profiler metrics","lts__t_bytes.sum","Kbyte","221,66"
"112","2800","python3.12","127.0.0.1","void at::<unnamed>::multi_tensor_apply_kernel<at::<unnamed>::TensorListMetadata<1>, at::<unnamed>::BinaryOpScalarFunctor<float, 1, 1, 0>, std::multiplies<float>, float>(T1, T2, T3...)","1","7","(512, 1, 1)","(14, 1, 1)","0","7.5","Command line profiler metrics","sm__inst_executed.avg.per_cycle_active","inst/cycle","0,26"
"112","2800","python3.12","127.0.0.1","void at::<unnamed>::multi_tensor_apply_kernel<at::<unnamed>::TensorListMetadata<1>, at::<unnamed>::BinaryOpScalarFunctor<float, 1, 1, 0>, std::multiplies<float>, float>(T1, T2, T3...)","1","7","(512, 1, 1)","(14, 1, 1)","0","7.5","Command line profiler metrics","sm__warps_active.avg.per_cycle_active","warp","13,02"
"112","2800","python3.12","127.0.0.1","void at::<unnamed>::multi_tensor_apply_kernel<at::<unnamed>::TensorListMetadata<1>, at::<unnamed>::BinaryOpScalarFunctor<float, 1, 1, 0>, std::multiplies<float>, float>(T1, T2, T3...)","1","7","(512, 1, 1)","(14, 1, 1)","0","7.5","Command line profiler metrics","smsp__warps_active.avg.per_cycle_active","warp","3,73"
"113","2800","python3.12","127.0.0.1","void at::<unnamed>::multi_tensor_apply_kernel<at::<unnamed>::TensorListMetadata<3>, at::<unnamed>::PointwiseOpScalarFunctor<float, 3, 3, 0>, std::multiplies<float>, float>(T1, T2, T3...)","1","7","(512, 1, 1)","(14, 1, 1)","0","7.5","Command line profiler metrics","dram__bytes_read.sum","Kbyte","195,74"
"113","2800","python3.12","127.0.0.1","void at::<unnamed>::multi_tensor_apply_kernel<at::<unnamed>::TensorListMetadata<3>, at::<unnamed>::PointwiseOpScalarFunctor<float, 3, 3, 0>, std::multiplies<float>, float>(T1, T2, T3...)","1","7","(512, 1, 1)","(14, 1, 1)","0","7.5","Command line profiler metrics","dram__bytes_write.sum","Kbyte","50,24"
"113","2800","python3.12","127.0.0.1","void at::<unnamed>::multi_tensor_apply_kernel<at::<unnamed>::TensorListMetadata<3>, at::<unnamed>::PointwiseOpScalarFunctor<float, 3, 3, 0>, std::multiplies<float>, float>(T1, T2, T3...)","1","7","(512, 1, 1)","(14, 1, 1)","0","7.5","Command line profiler metrics","dram__throughput.avg.pct_of_peak_sustained_elapsed","%","12,11"
"113","2800","python3.12","127.0.0.1","void at::<unnamed>::multi_tensor_apply_kernel<at::<unnamed>::TensorListMetadata<3>, at::<unnamed>::PointwiseOpScalarFunctor<float, 3, 3, 0>, std::multiplies<float>, float>(T1, T2, T3...)","1","7","(512, 1, 1)","(14, 1, 1)","0","7.5","Command line profiler metrics","lts__t_bytes.sum","Kbyte","320"
"113","2800","python3.12","127.0.0.1","void at::<unnamed>::multi_tensor_apply_kernel<at::<unnamed>::TensorListMetadata<3>, at::<unnamed>::PointwiseOpScalarFunctor<float, 3, 3, 0>, std::multiplies<float>, float>(T1, T2, T3...)","1","7","(512, 1, 1)","(14, 1, 1)","0","7.5","Command line profiler metrics","sm__inst_executed.avg.per_cycle_active","inst/cycle","0,26"
"113","2800","python3.12","127.0.0.1","void at::<unnamed>::multi_tensor_apply_kernel<at::<unnamed>::TensorListMetadata<3>, at::<unnamed>::PointwiseOpScalarFunctor<float, 3, 3, 0>, std::multiplies<float>, float>(T1, T2, T3...)","1","7","(512, 1, 1)","(14, 1, 1)","0","7.5","Command line profiler metrics","sm__warps_active.avg.per_cycle_active","warp","13,59"
"113","2800","python3.12","127.0.0.1","void at::<unnamed>::multi_tensor_apply_kernel<at::<unnamed>::TensorListMetadata<3>, at::<unnamed>::PointwiseOpScalarFunctor<float, 3, 3, 0>, std::multiplies<float>, float>(T1, T2, T3...)","1","7","(512, 1, 1)","(14, 1, 1)","0","7.5","Command line profiler metrics","smsp__warps_active.avg.per_cycle_active","warp","3,72"
"114","2800","python3.12","127.0.0.1","void at::<unnamed>::multi_tensor_apply_kernel<at::<unnamed>::TensorListMetadata<2>, at::<unnamed>::UnaryOpFunctor<float, 2, 1, 1>, at::Sqrt<float>>(T1, T2, T3...)","1","7","(512, 1, 1)","(14, 1, 1)","0","7.5","Command line profiler metrics","dram__bytes_read.sum","Kbyte","102,72"
"114","2800","python3.12","127.0.0.1","void at::<unnamed>::multi_tensor_apply_kernel<at::<unnamed>::TensorListMetadata<2>, at::<unnamed>::UnaryOpFunctor<float, 2, 1, 1>, at::Sqrt<float>>(T1, T2, T3...)","1","7","(512, 1, 1)","(14, 1, 1)","0","7.5","Command line profiler metrics","dram__bytes_write.sum","Kbyte","12,86"
"114","2800","python3.12","127.0.0.1","void at::<unnamed>::multi_tensor_apply_kernel<at::<unnamed>::TensorListMetadata<2>, at::<unnamed>::UnaryOpFunctor<float, 2, 1, 1>, at::Sqrt<float>>(T1, T2, T3...)","1","7","(512, 1, 1)","(14, 1, 1)","0","7.5","Command line profiler metrics","dram__throughput.avg.pct_of_peak_sustained_elapsed","%","5,41"
"114","2800","python3.12","127.0.0.1","void at::<unnamed>::multi_tensor_apply_kernel<at::<unnamed>::TensorListMetadata<2>, at::<unnamed>::UnaryOpFunctor<float, 2, 1, 1>, at::Sqrt<float>>(T1, T2, T3...)","1","7","(512, 1, 1)","(14, 1, 1)","0","7.5","Command line profiler metrics","lts__t_bytes.sum","Kbyte","229,22"
"114","2800","python3.12","127.0.0.1","void at::<unnamed>::multi_tensor_apply_kernel<at::<unnamed>::TensorListMetadata<2>, at::<unnamed>::UnaryOpFunctor<float, 2, 1, 1>, at::Sqrt<float>>(T1, T2, T3...)","1","7","(512, 1, 1)","(14, 1, 1)","0","7.5","Command line profiler metrics","sm__inst_executed.avg.per_cycle_active","inst/cycle","0,47"
"114","2800","python3.12","127.0.0.1","void at::<unnamed>::multi_tensor_apply_kernel<at::<unnamed>::TensorListMetadata<2>, at::<unnamed>::UnaryOpFunctor<float, 2, 1, 1>, at::Sqrt<float>>(T1, T2, T3...)","1","7","(512, 1, 1)","(14, 1, 1)","0","7.5","Command line profiler metrics","sm__warps_active.avg.per_cycle_active","warp","13,21"
"114","2800","python3.12","127.0.0.1","void at::<unnamed>::multi_tensor_apply_kernel<at::<unnamed>::TensorListMetadata<2>, at::<unnamed>::UnaryOpFunctor<float, 2, 1, 1>, at::Sqrt<float>>(T1, T2, T3...)","1","7","(512, 1, 1)","(14, 1, 1)","0","7.5","Command line profiler metrics","smsp__warps_active.avg.per_cycle_active","warp","3,72"
"115","2800","python3.12","127.0.0.1","void at::<unnamed>::multi_tensor_apply_kernel<at::<unnamed>::TensorListScalarListMetadata<float, 1>, at::<unnamed>::BinaryOpScalarListFunctor<float, 1, 1, 0>, std::divides<float>>(T1, T2, T3...)","1","7","(512, 1, 1)","(14, 1, 1)","0","7.5","Command line profiler metrics","dram__bytes_read.sum","Kbyte","103,04"
"115","2800","python3.12","127.0.0.1","void at::<unnamed>::multi_tensor_apply_kernel<at::<unnamed>::TensorListScalarListMetadata<float, 1>, at::<unnamed>::BinaryOpScalarListFunctor<float, 1, 1, 0>, std::divides<float>>(T1, T2, T3...)","1","7","(512, 1, 1)","(14, 1, 1)","0","7.5","Command line profiler metrics","dram__bytes_write.sum","Kbyte","20,10"
"115","2800","python3.12","127.0.0.1","void at::<unnamed>::multi_tensor_apply_kernel<at::<unnamed>::TensorListScalarListMetadata<float, 1>, at::<unnamed>::BinaryOpScalarListFunctor<float, 1, 1, 0>, std::divides<float>>(T1, T2, T3...)","1","7","(512, 1, 1)","(14, 1, 1)","0","7.5","Command line profiler metrics","dram__throughput.avg.pct_of_peak_sustained_elapsed","%","5,18"
"115","2800","python3.12","127.0.0.1","void at::<unnamed>::multi_tensor_apply_kernel<at::<unnamed>::TensorListScalarListMetadata<float, 1>, at::<unnamed>::BinaryOpScalarListFunctor<float, 1, 1, 0>, std::divides<float>>(T1, T2, T3...)","1","7","(512, 1, 1)","(14, 1, 1)","0","7.5","Command line profiler metrics","lts__t_bytes.sum","Kbyte","230,40"
"115","2800","python3.12","127.0.0.1","void at::<unnamed>::multi_tensor_apply_kernel<at::<unnamed>::TensorListScalarListMetadata<float, 1>, at::<unnamed>::BinaryOpScalarListFunctor<float, 1, 1, 0>, std::divides<float>>(T1, T2, T3...)","1","7","(512, 1, 1)","(14, 1, 1)","0","7.5","Command line profiler metrics","sm__inst_executed.avg.per_cycle_active","inst/cycle","0,69"
"115","2800","python3.12","127.0.0.1","void at::<unnamed>::multi_tensor_apply_kernel<at::<unnamed>::TensorListScalarListMetadata<float, 1>, at::<unnamed>::BinaryOpScalarListFunctor<float, 1, 1, 0>, std::divides<float>>(T1, T2, T3...)","1","7","(512, 1, 1)","(14, 1, 1)","0","7.5","Command line profiler metrics","sm__warps_active.avg.per_cycle_active","warp","12,14"
"115","2800","python3.12","127.0.0.1","void at::<unnamed>::multi_tensor_apply_kernel<at::<unnamed>::TensorListScalarListMetadata<float, 1>, at::<unnamed>::BinaryOpScalarListFunctor<float, 1, 1, 0>, std::divides<float>>(T1, T2, T3...)","1","7","(512, 1, 1)","(14, 1, 1)","0","7.5","Command line profiler metrics","smsp__warps_active.avg.per_cycle_active","warp","3,61"
"116","2800","python3.12","127.0.0.1","void at::<unnamed>::multi_tensor_apply_kernel<at::<unnamed>::TensorListMetadata<1>, at::<unnamed>::BinaryOpScalarFunctor<float, 1, 1, 0>, std::plus<float>, float>(T1, T2, T3...)","1","7","(512, 1, 1)","(14, 1, 1)","0","7.5","Command line profiler metrics","dram__bytes_read.sum","Kbyte","99,84"
"116","2800","python3.12","127.0.0.1","void at::<unnamed>::multi_tensor_apply_kernel<at::<unnamed>::TensorListMetadata<1>, at::<unnamed>::BinaryOpScalarFunctor<float, 1, 1, 0>, std::plus<float>, float>(T1, T2, T3...)","1","7","(512, 1, 1)","(14, 1, 1)","0","7.5","Command line profiler metrics","dram__bytes_write.sum","Kbyte","19,90"
"116","2800","python3.12","127.0.0.1","void at::<unnamed>::multi_tensor_apply_kernel<at::<unnamed>::TensorListMetadata<1>, at::<unnamed>::BinaryOpScalarFunctor<float, 1, 1, 0>, std::plus<float>, float>(T1, T2, T3...)","1","7","(512, 1, 1)","(14, 1, 1)","0","7.5","Command line profiler metrics","dram__throughput.avg.pct_of_peak_sustained_elapsed","%","7,50"
"116","2800","python3.12","127.0.0.1","void at::<unnamed>::multi_tensor_apply_kernel<at::<unnamed>::TensorListMetadata<1>, at::<unnamed>::BinaryOpScalarFunctor<float, 1, 1, 0>, std::plus<float>, float>(T1, T2, T3...)","1","7","(512, 1, 1)","(14, 1, 1)","0","7.5","Command line profiler metrics","lts__t_bytes.sum","Kbyte","221,38"
"116","2800","python3.12","127.0.0.1","void at::<unnamed>::multi_tensor_apply_kernel<at::<unnamed>::TensorListMetadata<1>, at::<unnamed>::BinaryOpScalarFunctor<float, 1, 1, 0>, std::plus<float>, float>(T1, T2, T3...)","1","7","(512, 1, 1)","(14, 1, 1)","0","7.5","Command line profiler metrics","sm__inst_executed.avg.per_cycle_active","inst/cycle","0,26"
"116","2800","python3.12","127.0.0.1","void at::<unnamed>::multi_tensor_apply_kernel<at::<unnamed>::TensorListMetadata<1>, at::<unnamed>::BinaryOpScalarFunctor<float, 1, 1, 0>, std::plus<float>, float>(T1, T2, T3...)","1","7","(512, 1, 1)","(14, 1, 1)","0","7.5","Command line profiler metrics","sm__warps_active.avg.per_cycle_active","warp","12,85"
"116","2800","python3.12","127.0.0.1","void at::<unnamed>::multi_tensor_apply_kernel<at::<unnamed>::TensorListMetadata<1>, at::<unnamed>::BinaryOpScalarFunctor<float, 1, 1, 0>, std::plus<float>, float>(T1, T2, T3...)","1","7","(512, 1, 1)","(14, 1, 1)","0","7.5","Command line profiler metrics","smsp__warps_active.avg.per_cycle_active","warp","3,70"
"117","2800","python3.12","127.0.0.1","void at::<unnamed>::multi_tensor_apply_kernel<at::<unnamed>::TensorListScalarListMetadata<float, 3>, at::<unnamed>::PointwiseOpScalarListFunctor<float, 3, 3, 0>, std::divides<float>>(T1, T2, T3...)","1","7","(512, 1, 1)","(14, 1, 1)","0","7.5","Command line profiler metrics","dram__bytes_read.sum","Kbyte","294,34"
"117","2800","python3.12","127.0.0.1","void at::<unnamed>::multi_tensor_apply_kernel<at::<unnamed>::TensorListScalarListMetadata<float, 3>, at::<unnamed>::PointwiseOpScalarListFunctor<float, 3, 3, 0>, std::divides<float>>(T1, T2, T3...)","1","7","(512, 1, 1)","(14, 1, 1)","0","7.5","Command line profiler metrics","dram__bytes_write.sum","Kbyte","46,82"
"117","2800","python3.12","127.0.0.1","void at::<unnamed>::multi_tensor_apply_kernel<at::<unnamed>::TensorListScalarListMetadata<float, 3>, at::<unnamed>::PointwiseOpScalarListFunctor<float, 3, 3, 0>, std::divides<float>>(T1, T2, T3...)","1","7","(512, 1, 1)","(14, 1, 1)","0","7.5","Command line profiler metrics","dram__throughput.avg.pct_of_peak_sustained_elapsed","%","11,57"
"117","2800","python3.12","127.0.0.1","void at::<unnamed>::multi_tensor_apply_kernel<at::<unnamed>::TensorListScalarListMetadata<float, 3>, at::<unnamed>::PointwiseOpScalarListFunctor<float, 3, 3, 0>, std::divides<float>>(T1, T2, T3...)","1","7","(512, 1, 1)","(14, 1, 1)","0","7.5","Command line profiler metrics","lts__t_bytes.sum","Kbyte","428,54"
"117","2800","python3.12","127.0.0.1","void at::<unnamed>::multi_tensor_apply_kernel<at::<unnamed>::TensorListScalarListMetadata<float, 3>, at::<unnamed>::PointwiseOpScalarListFunctor<float, 3, 3, 0>, std::divides<float>>(T1, T2, T3...)","1","7","(512, 1, 1)","(14, 1, 1)","0","7.5","Command line profiler metrics","sm__inst_executed.avg.per_cycle_active","inst/cycle","0,52"
"117","2800","python3.12","127.0.0.1","void at::<unnamed>::multi_tensor_apply_kernel<at::<unnamed>::TensorListScalarListMetadata<float, 3>, at::<unnamed>::PointwiseOpScalarListFunctor<float, 3, 3, 0>, std::divides<float>>(T1, T2, T3...)","1","7","(512, 1, 1)","(14, 1, 1)","0","7.5","Command line profiler metrics","sm__warps_active.avg.per_cycle_active","warp","12,92"
"117","2800","python3.12","127.0.0.1","void at::<unnamed>::multi_tensor_apply_kernel<at::<unnamed>::TensorListScalarListMetadata<float, 3>, at::<unnamed>::PointwiseOpScalarListFunctor<float, 3, 3, 0>, std::divides<float>>(T1, T2, T3...)","1","7","(512, 1, 1)","(14, 1, 1)","0","7.5","Command line profiler metrics","smsp__warps_active.avg.per_cycle_active","warp","3,68"
"118","2800","python3.12","127.0.0.1","volta_sgemm_64x64_tt","1","7","(64, 1, 1)","(1, 500, 1)","0","7.5","Command line profiler metrics","dram__bytes_read.sum","Mbyte","5,58"
"118","2800","python3.12","127.0.0.1","volta_sgemm_64x64_tt","1","7","(64, 1, 1)","(1, 500, 1)","0","7.5","Command line profiler metrics","dram__bytes_write.sum","Mbyte","7,64"
"118","2800","python3.12","127.0.0.1","volta_sgemm_64x64_tt","1","7","(64, 1, 1)","(1, 500, 1)","0","7.5","Command line profiler metrics","dram__throughput.avg.pct_of_peak_sustained_elapsed","%","12,59"
"118","2800","python3.12","127.0.0.1","volta_sgemm_64x64_tt","1","7","(64, 1, 1)","(1, 500, 1)","0","7.5","Command line profiler metrics","lts__t_bytes.sum","Mbyte","25,11"
"118","2800","python3.12","127.0.0.1","volta_sgemm_64x64_tt","1","7","(64, 1, 1)","(1, 500, 1)","0","7.5","Command line profiler metrics","sm__inst_executed.avg.per_cycle_active","inst/cycle","0,55"
"118","2800","python3.12","127.0.0.1","volta_sgemm_64x64_tt","1","7","(64, 1, 1)","(1, 500, 1)","0","7.5","Command line profiler metrics","sm__warps_active.avg.per_cycle_active","warp","12,33"
"118","2800","python3.12","127.0.0.1","volta_sgemm_64x64_tt","1","7","(64, 1, 1)","(1, 500, 1)","0","7.5","Command line profiler metrics","smsp__warps_active.avg.per_cycle_active","warp","3,11"
"119","2800","python3.12","127.0.0.1","void at::vectorized_elementwise_kernel<4, at::<unnamed>::launch_clamp_scalar(at::TensorIteratorBase &, c10::Scalar, c10::Scalar, detail::ClampLimits)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], detail::Array<char *, 2>>(int, T2, T3)","1","7","(128, 1, 1)","(4000, 1, 1)","0","7.5","Command line profiler metrics","dram__bytes_read.sum","Mbyte","8,20"
